id,species_name,2128219686039461,2123616963885232,2123049574638255,2129226246547627,2127252033141244,2122116184406737,2125539282502858,2125354857019209
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Botryosphaeriaceae;g__Dothiorella;s__NA,Dothiorella sp,0,0,1656,0,0,0,0,0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__bialowiezense-biourgeianum,Penicillium bialowiezense-biourgeianum,0,0,616,0,0,0,0,0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__digitatum-tarraconense-terraconense,Penicillium digitatum-tarraconense-terraconense,0,0,15447,7231,0,0,0,0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__NA,Penicillium sp,0,0,0,0,0,0,255,0
k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales;f__Parmeliaceae;g__Usnea;s__NA,Usnea sp,0,0,4699,0,0,0,0,0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Podosphaera;s__negeri,Podosphaera negeri,0,0,0,0,0,19877,0,0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Chaetomellaceae;g__Pilidium;s__concavum,Pilidium concavum,0,0,0,1532,0,0,0,0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__NA;g__NA;s__NA,Helotiales sp,0,0,924,0,0,0,0,0
k__Fungi;p__Ascomycota;c__NA;o__NA;f__NA;g__NA;s__NA,Ascomycota sp,0,0,0,0,0,3424,0,0
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Candida;s__parapsilosis,Candida parapsilosis,0,0,2773,0,0,835,382,0
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Debaryomyces;s__hansenii,Debaryomyces hansenii,0,0,0,0,0,1503,0,0
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Saccharomyces;s__boulardii-cerevisiae-paradoxus,Saccharomyces boulardii-cerevisiae-paradoxus,0,0,0,0,7373,4509,0,0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__NA;f__NA;g__NA;s__NA,Sordariomycetes sp,0,0,0,909,0,0,0,0
k__Fungi;p__Basidiomycota;c__Malasseziomycetes;o__Malasseziales;f__Malasseziaceae;g__Malassezia;s__arunalokei,Malassezia arunalokei,0,1830,0,1724,0,1169,446,0
k__Fungi;p__Basidiomycota;c__Malasseziomycetes;o__Malasseziales;f__Malasseziaceae;g__Malassezia;s__globosa,Malassezia globosa,110933,230678,46111,1018005,2259,178392,812,1270
k__Fungi;p__Basidiomycota;c__Malasseziomycetes;o__Malasseziales;f__Malasseziaceae;g__Malassezia;s__NA,Malassezia sp,0,0,0,862,0,1252,414,0
k__Fungi;p__Basidiomycota;c__Malasseziomycetes;o__Malasseziales;f__Malasseziaceae;g__Malassezia;s__restricta,Malassezia restricta,850091,4918806,407494,18006,4257227,1389641,898701,8209716
k__Fungi;p__Basidiomycota;c__Malasseziomycetes;o__Malasseziales;f__Malasseziaceae;g__Malassezia;s__sympodialis,Malassezia sympodialis,0,0,0,0,0,108321,71878,0
k__Fungi;p__Basidiomycota;c__Malasseziomycetes;o__Malasseziales;f__NA;g__NA;s__NA,Malasseziales sp,1397010,1729,0,0,5470,800678,76292,175245
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Cystofilobasidiaceae;g__Cystofilobasidium;s__infirmominiatum,Cystofilobasidium infirmominiatum,0,0,0,1340,0,0,0,0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;g__Mrakia;s__frigida,Mrakia frigida,0,0,0,814,0,0,0,0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__magnum,Filobasidium magnum,0,0,0,0,0,0,1944,0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__tephrensis,Vishniacozyma tephrensis,0,0,0,1771,0,0,0,0
k__Fungi;p__NA;c__NA;o__NA;f__NA;g__NA;s__NA,Fungi sp,0,0,16564,3352,0,13362,0,4447
